,status,family,pval,qval,type,gene_short_name,num_cells_expressed,perc_cells_expressed,FC,log2FC
LDLR,OK,negbinomial.size,4.38E-26,2.41E-23,protein_coding,LDLR,871,0.253124092,2.152337892,1.105904582
PER1,OK,negbinomial.size,3.68E-12,7.59E-10,protein_coding,PER1,341,0.099099099,2.133315247,1.093097173
TP53INP2,OK,negbinomial.size,1.18E-08,1.40E-06,protein_coding,TP53INP2,296,0.086021505,2.100332195,1.070617527
MCL1,OK,negbinomial.size,1.71E-29,1.13E-26,protein_coding,MCL1,1294,0.376053473,2.075072105,1.053161468
HERPUD1,OK,negbinomial.size,2.43E-24,1.24E-21,protein_coding,HERPUD1,882,0.256320837,2.059564513,1.042339317
PPARD,OK,negbinomial.size,0.000102109,0.004160948,protein_coding,PPARD,113,0.032839291,2.056408898,1.04012716
B4GALT6,OK,negbinomial.size,0.000396448,0.011847909,protein_coding,B4GALT6,159,0.046207498,2.049438021,1.03522836
ACTR5,OK,negbinomial.size,0.000104531,0.004233506,protein_coding,ACTR5,81,0.023539669,2.04117624,1.029400753
ZNF574,OK,negbinomial.size,1.57E-08,1.79E-06,protein_coding,ZNF574,256,0.074396978,2.031228381,1.022352458
USP20,OK,negbinomial.size,8.82E-05,0.003718665,protein_coding,USP20,173,0.050276083,2.020331549,1.014592068
RP11.255C15.4,OK,negbinomial.size,0.000465626,0.013277881,protein_coding,RP11.255C15.4,66,0.019180471,2.016607436,1.011930268
XBP1,OK,negbinomial.size,2.25E-09,3.02E-07,protein_coding,XBP1,409,0.118860796,2.01462091,1.010508393
IRS2,OK,negbinomial.size,2.26E-22,9.64E-20,protein_coding,IRS2,770,0.223772159,1.999565075,0.999686234
GPR19,OK,negbinomial.size,7.71E-05,0.003382708,protein_coding,GPR19,235,0.068294101,1.986190058,0.99000368
RBM15,OK,negbinomial.size,4.50E-09,5.72E-07,protein_coding,RBM15,252,0.073234525,1.974152542,0.981233471
TMEM135,OK,negbinomial.size,0.000612477,0.016140791,protein_coding,TMEM135,138,0.040104621,1.974152542,0.981233471
ARL5B,OK,negbinomial.size,2.94E-21,1.14E-18,protein_coding,ARL5B,763,0.221737867,1.958295895,0.96959877
DUSP4,OK,negbinomial.size,4.30E-54,4.05E-51,protein_coding,DUSP4,2117,0.615228131,1.950650726,0.963955479
CLK1,OK,negbinomial.size,1.83E-17,6.05E-15,protein_coding,CLK1,903,0.262423714,1.950588387,0.963909373
HIAT1,OK,negbinomial.size,1.24E-14,3.03E-12,protein_coding,HIAT1,594,0.172624237,1.946216421,0.960672148
LINC00965,OK,negbinomial.size,2.18E-05,0.001239272,protein_coding,LINC00965,262,0.076140657,1.933899432,0.951512773
PRMT10,OK,negbinomial.size,0.001699013,0.03269981,protein_coding,PRMT10,138,0.040104621,1.933745911,0.951398241
CDK2AP2,OK,negbinomial.size,3.87E-08,4.06E-06,protein_coding,CDK2AP2,399,0.115954664,1.924211183,0.944267145
ZWILCH,OK,negbinomial.size,0.000244828,0.008246081,protein_coding,ZWILCH,143,0.041557687,1.923962223,0.944080472
SIAH2,OK,negbinomial.size,1.15E-13,2.54E-11,protein_coding,SIAH2,590,0.171461784,1.920407354,0.941412365
TOB1,OK,negbinomial.size,0.002484882,0.041581622,protein_coding,TOB1,134,0.038942168,1.908347458,0.93232387
NPPC,OK,negbinomial.size,0.001995823,0.03641378,protein_coding,NPPC,136,0.039523394,1.907647404,0.931794538
PNRC1,OK,negbinomial.size,7.41E-16,2.13E-13,protein_coding,PNRC1,798,0.231909329,1.901906219,0.92744611
LYAR,OK,negbinomial.size,9.65E-05,0.003983591,protein_coding,LYAR,122,0.03545481,1.888849655,0.917507873
ARHGAP6,OK,negbinomial.size,0.001048038,0.023879633,protein_coding,ARHGAP6,90,0.026155187,1.883237623,0.913215047
TRMT10A,OK,negbinomial.size,0.003236455,0.049457075,protein_coding,TRMT10A,90,0.026155187,1.883237623,0.913215047
CAPN15,OK,negbinomial.size,6.66E-05,0.00304396,protein_coding,CAPN15,163,0.047369951,1.878186794,0.909340552
ASB16.AS1,OK,negbinomial.size,0.00283683,0.045289794,protein_coding,ASB16.AS1,114,0.033129904,1.871332097,0.90406561
SH2D5,OK,negbinomial.size,0.000318368,0.010153159,protein_coding,SH2D5,203,0.058994478,1.869462635,0.902623636
JUND,OK,negbinomial.size,9.17E-39,7.12E-36,protein_coding,JUND,2042,0.593432142,1.84928664,0.88696886
IER5,OK,negbinomial.size,0.000195154,0.006852719,protein_coding,IER5,231,0.067131648,1.817291585,0.861789919
BTG1,OK,negbinomial.size,5.67E-20,2.14E-17,protein_coding,BTG1,1511,0.439116536,1.782221045,0.833676282
CITED2,OK,negbinomial.size,5.32E-06,0.000362059,protein_coding,CITED2,431,0.125254287,1.779897419,0.831794097
CEBPB,OK,negbinomial.size,0.000339423,0.010594338,protein_coding,CEBPB,213,0.06190061,1.776387261,0.828946131
GRIK4,OK,negbinomial.size,1.31E-05,0.000805368,protein_coding,GRIK4,171,0.049694856,1.772566543,0.825839788
HSPA14,OK,negbinomial.size,0.002656231,0.043403736,protein_coding,HSPA14,141,0.04097646,1.770796551,0.824398469
PCOLCE2,OK,negbinomial.size,0.001257915,0.026527797,protein_coding,PCOLCE2,105,0.030514385,1.762636199,0.817734739
MTHFS,OK,negbinomial.size,0.001316193,0.027496354,protein_coding,MTHFS,158,0.045916885,1.760800119,0.816231148
ZNF711,OK,negbinomial.size,3.16E-10,5.12E-08,protein_coding,ZNF711,624,0.181342633,1.757660244,0.813656224
GLUL,OK,negbinomial.size,9.10E-20,3.34E-17,protein_coding,GLUL,1112,0.323161872,1.756738903,0.812899785
MZF1,OK,negbinomial.size,0.000347563,0.010772016,protein_coding,MZF1,157,0.045626271,1.749817026,0.807204071
ZBTB21,OK,negbinomial.size,0.000234582,0.008023809,protein_coding,ZBTB21,274,0.079628015,1.746261982,0.804270015
ZC3H12C,OK,negbinomial.size,4.55E-05,0.002248068,protein_coding,ZC3H12C,161,0.046788724,1.745168633,0.803366448
GLDC,OK,negbinomial.size,0.002335517,0.040046526,protein_coding,GLDC,109,0.031676838,1.743051352,0.801615073
MSMO1,OK,negbinomial.size,6.03E-38,4.42E-35,protein_coding,MSMO1,2010,0.58413252,1.742957644,0.801537511
SELK,OK,negbinomial.size,1.19E-09,1.73E-07,protein_coding,SELK,694,0.201685557,1.740905067,0.799837534
ARL4D,OK,negbinomial.size,0.000270476,0.008839351,protein_coding,ARL4D,305,0.088637024,1.732286171,0.792677281
STK38,OK,negbinomial.size,0.001661829,0.032504649,protein_coding,STK38,119,0.03458297,1.727383475,0.788588393
GAL,OK,negbinomial.size,7.12E-05,0.003196918,protein_coding,GAL,68,0.019761697,1.724730044,0.786370568
ATXN1L,OK,negbinomial.size,8.09E-05,0.003514689,protein_coding,ATXN1L,227,0.065969195,1.713674082,0.777092754
SLC19A2,OK,negbinomial.size,0.000188803,0.006701808,protein_coding,SLC19A2,185,0.053763441,1.712735082,0.77630202
FAM222A,OK,negbinomial.size,0.000406767,0.011947838,protein_coding,FAM222A,313,0.09096193,1.704829312,0.769627304
IFRD1,OK,negbinomial.size,1.16E-13,2.54E-11,protein_coding,IFRD1,861,0.25021796,1.70185564,0.767108666
DUSP1,OK,negbinomial.size,1.12E-05,0.000711286,protein_coding,DUSP1,504,0.14646905,1.697472072,0.763387839
ATF4,OK,negbinomial.size,1.28E-15,3.60E-13,protein_coding,ATF4,1071,0.311246731,1.696330874,0.762417599
CDKN1A,OK,negbinomial.size,6.09E-05,0.002830268,protein_coding,CDKN1A,151,0.043882592,1.696007339,0.762142413
CCAR2,OK,negbinomial.size,8.09E-05,0.003514689,protein_coding,CCAR2,186,0.054054054,1.691338555,0.758165472
JOSD1,OK,negbinomial.size,2.37E-08,2.63E-06,protein_coding,JOSD1,509,0.147922116,1.691252178,0.758091792
C1orf63,OK,negbinomial.size,9.77E-10,1.43E-07,protein_coding,C1orf63,561,0.163034002,1.689497767,0.756594444
SQLE,OK,negbinomial.size,1.40E-22,6.15E-20,protein_coding,SQLE,1508,0.438244696,1.688732898,0.755941159
KCNAB1,OK,negbinomial.size,0.001257802,0.026527797,protein_coding,KCNAB1,158,0.045916885,1.678701141,0.747345411
H2AFX,OK,negbinomial.size,0.000132074,0.005025285,protein_coding,H2AFX,259,0.075268817,1.670567229,0.740338042
ZMAT1,OK,negbinomial.size,1.20E-05,0.000749971,protein_coding,ZMAT1,252,0.073234525,1.668854914,0.738858536
KLF6,OK,negbinomial.size,6.89E-12,1.38E-09,protein_coding,KLF6,696,0.202266783,1.668150526,0.738249477
DUSP6,OK,negbinomial.size,0.000250277,0.008349217,protein_coding,DUSP6,289,0.083987213,1.66502785,0.735546309
DHCR7,OK,negbinomial.size,3.16E-16,9.47E-14,protein_coding,DHCR7,861,0.25021796,1.663487912,0.734211383
SLC25A33,OK,negbinomial.size,5.14E-06,0.000351905,protein_coding,SLC25A33,466,0.135425748,1.662175068,0.733072342
TMEM178A,OK,negbinomial.size,0.000781638,0.019488038,protein_coding,TMEM178A,193,0.056088346,1.653520624,0.72554104
MIDN,OK,negbinomial.size,3.32E-19,1.18E-16,protein_coding,MIDN,1814,0.527172334,1.640471098,0.714110177
DLX2,OK,negbinomial.size,8.25E-07,7.17E-05,protein_coding,DLX2,511,0.148503342,1.637815443,0.711772796
KPNA2,OK,negbinomial.size,0.000132471,0.005025917,protein_coding,KPNA2,404,0.11740773,1.634303914,0.708676291
TSPYL2,OK,negbinomial.size,9.85E-11,1.73E-08,protein_coding,TSPYL2,516,0.149956408,1.633859125,0.708283596
CLDND1,OK,negbinomial.size,2.50E-09,3.27E-07,protein_coding,CLDND1,700,0.203429236,1.632695428,0.707255687
SST,OK,negbinomial.size,5.89E-08,6.03E-06,protein_coding,SST,303,0.088055798,1.632500046,0.707083033
WBP5,OK,negbinomial.size,2.57E-10,4.36E-08,protein_coding,WBP5,744,0.216216216,1.629648772,0.704561063
KIAA1107,OK,negbinomial.size,3.83E-13,8.16E-11,protein_coding,KIAA1107,751,0.218250509,1.613570972,0.690257035
ERRFI1,OK,negbinomial.size,3.47E-05,0.001806051,protein_coding,ERRFI1,481,0.139784946,1.613337223,0.690048025
LONRF1,OK,negbinomial.size,9.33E-09,1.11E-06,protein_coding,LONRF1,473,0.137460041,1.606936668,0.684313071
PLAGL1,OK,negbinomial.size,1.96E-07,1.87E-05,protein_coding,PLAGL1,290,0.084277826,1.606265848,0.683710689
KIAA1279,OK,negbinomial.size,1.99E-10,3.46E-08,protein_coding,KIAA1279,551,0.16012787,1.606242296,0.683689535
NPC2,OK,negbinomial.size,0.00037661,0.011499793,protein_coding,NPC2,176,0.051147922,1.605002067,0.682575155
CPSF4,OK,negbinomial.size,1.94E-05,0.001136742,protein_coding,CPSF4,342,0.099389712,1.599429143,0.677557081
ABCC5,OK,negbinomial.size,1.60E-06,0.00012645,protein_coding,ABCC5,515,0.149665795,1.598504083,0.676722429
SLC25A29,OK,negbinomial.size,2.12E-08,2.38E-06,protein_coding,SLC25A29,578,0.167974426,1.596536866,0.674945867
UBE2NL,OK,negbinomial.size,0.000505359,0.013958704,protein_coding,UBE2NL,296,0.086021505,1.593253741,0.671976048
CHAC1,OK,negbinomial.size,2.40E-05,0.001324142,protein_coding,CHAC1,286,0.083115373,1.592992809,0.671739754
NFYA,OK,negbinomial.size,0.000812995,0.020138779,protein_coding,NFYA,88,0.025573961,1.581852999,0.661615537
ING2,OK,negbinomial.size,0.001489851,0.03017045,protein_coding,ING2,192,0.055797733,1.581031257,0.66086589
RNF138,OK,negbinomial.size,0.001166519,0.025499248,protein_coding,RNF138,307,0.089218251,1.578252033,0.658327609
EFHD2,OK,negbinomial.size,0.000360782,0.011103495,protein_coding,EFHD2,173,0.050276083,1.577519155,0.657657523
PTP4A1,OK,negbinomial.size,2.64E-21,1.05E-18,protein_coding,PTP4A1,2048,0.595175821,1.577472229,0.657614607
NUFIP1,OK,negbinomial.size,0.000262912,0.008655501,protein_coding,NUFIP1,204,0.059285092,1.571096398,0.651771703
KIAA0895,OK,negbinomial.size,6.68E-09,8.17E-07,protein_coding,KIAA0895,554,0.160999709,1.569114645,0.649950764
SS18L2,OK,negbinomial.size,6.92E-07,6.17E-05,protein_coding,SS18L2,423,0.122929381,1.565093907,0.646249223
HMGCR,OK,negbinomial.size,9.51E-28,5.98E-25,protein_coding,HMGCR,2269,0.659401337,1.560217332,0.641747005
HSPA5,OK,negbinomial.size,2.10E-26,1.20E-23,protein_coding,HSPA5,2185,0.634989829,1.558430188,0.640093529
HPGD,OK,negbinomial.size,0.002495619,0.041596936,protein_coding,HPGD,109,0.031676838,1.555159229,0.637062302
ZFAND5,OK,negbinomial.size,7.35E-14,1.73E-11,protein_coding,ZFAND5,1220,0.354548096,1.550812864,0.633024608
TMEM151B,OK,negbinomial.size,0.000745626,0.018715789,protein_coding,TMEM151B,387,0.112467306,1.548625249,0.630988069
SRSF2,OK,negbinomial.size,4.28E-19,1.49E-16,protein_coding,SRSF2,1751,0.508863702,1.544924951,0.627536757
FAM53C,OK,negbinomial.size,3.03E-06,0.000222386,protein_coding,FAM53C,712,0.206916594,1.543345264,0.626060845
SIRT1,OK,negbinomial.size,2.07E-05,0.001200647,protein_coding,SIRT1,495,0.143853531,1.543103731,0.625835047
BRD2,OK,negbinomial.size,1.72E-12,3.60E-10,protein_coding,BRD2,1360,0.395233944,1.54135084,0.624195283
TRMT61B,OK,negbinomial.size,2.40E-05,0.001324142,protein_coding,TRMT61B,296,0.086021505,1.54112483,0.623983723
SMEK1,OK,negbinomial.size,8.32E-09,1.01E-06,protein_coding,SMEK1,640,0.185992444,1.539152672,0.622136343
TNS1,OK,negbinomial.size,0.00157911,0.031446447,protein_coding,TNS1,188,0.05463528,1.538677717,0.621691084
LZTFL1,OK,negbinomial.size,0.002862089,0.045637871,protein_coding,LZTFL1,185,0.053763441,1.536895071,0.620018671
EIF4A3,OK,negbinomial.size,4.03E-09,5.16E-07,protein_coding,EIF4A3,758,0.220284801,1.535880396,0.619065873
SOCS6,OK,negbinomial.size,0.003260241,0.049705501,protein_coding,SOCS6,204,0.059285092,1.535451977,0.618663391
CBX4,OK,negbinomial.size,1.36E-15,3.74E-13,protein_coding,CBX4,1435,0.417029933,1.533245868,0.616589063
RBBP6,OK,negbinomial.size,2.66E-07,2.46E-05,protein_coding,RBBP6,851,0.247311828,1.527337587,0.611018976
CHKA,OK,negbinomial.size,1.53E-05,0.000911325,protein_coding,CHKA,465,0.135135135,1.520378143,0.60443019
IFT20,OK,negbinomial.size,5.33E-05,0.002571271,protein_coding,IFT20,593,0.172333624,1.520097458,0.604163822
JMJD6,OK,negbinomial.size,0.000403071,0.011905461,protein_coding,JMJD6,478,0.138913107,1.517086565,0.601303408
LRRFIP2,OK,negbinomial.size,0.000157448,0.00582294,protein_coding,LRRFIP2,363,0.105492589,1.514775516,0.599104008
UAP1,OK,negbinomial.size,0.000809133,0.020108329,protein_coding,UAP1,287,0.083405987,1.512929404,0.59734467
WDR44,OK,negbinomial.size,0.000585212,0.015515158,protein_coding,WDR44,321,0.093286835,1.512251467,0.59669806
DLX5,OK,negbinomial.size,1.04E-07,1.04E-05,protein_coding,DLX5,806,0.234234234,1.505551854,0.590292398
IRF2BPL,OK,negbinomial.size,9.12E-09,1.10E-06,protein_coding,IRF2BPL,1066,0.309793665,1.504155327,0.588953555
SLC38A2,OK,negbinomial.size,2.53E-10,4.34E-08,protein_coding,SLC38A2,748,0.217378669,1.503503132,0.588327873
C2orf69,OK,negbinomial.size,1.66E-08,1.88E-06,protein_coding,C2orf69,730,0.212147632,1.503451647,0.58827847
APAF1,OK,negbinomial.size,0.000978434,0.023192566,protein_coding,APAF1,380,0.110433014,1.502072587,0.586954532
MKNK2,OK,negbinomial.size,0.001160555,0.025495524,protein_coding,MKNK2,315,0.091543156,1.50180165,0.586694282
SPRED1,OK,negbinomial.size,0.002701977,0.044042225,protein_coding,SPRED1,154,0.044754432,1.499356361,0.584343318
ADARB1,OK,negbinomial.size,0.003107748,0.048555991,protein_coding,ADARB1,216,0.06277245,1.497686481,0.582735648
SERTAD2,OK,negbinomial.size,2.51E-05,0.001375166,protein_coding,SERTAD2,355,0.103167684,1.495980979,0.581091832
ETV3,OK,negbinomial.size,0.002534883,0.041939918,protein_coding,ETV3,235,0.068294101,1.495570108,0.580695541
PLAGL2,OK,negbinomial.size,0.000257102,0.008528931,protein_coding,PLAGL2,402,0.116826504,1.495156967,0.580296952
LUC7L3,OK,negbinomial.size,2.87E-17,9.04E-15,protein_coding,LUC7L3,1948,0.566114502,1.493448732,0.578647713
PIM3,OK,negbinomial.size,0.000213443,0.007396573,protein_coding,PIM3,463,0.134553909,1.491415746,0.576682479
KLHL1,OK,negbinomial.size,0.000406354,0.011947838,protein_coding,KLHL1,345,0.100261552,1.491171372,0.576446068
LHFP,OK,negbinomial.size,0.001692352,0.03266685,protein_coding,LHFP,387,0.112467306,1.482473307,0.568006129
DOPEY1,OK,negbinomial.size,0.001050984,0.023879633,protein_coding,DOPEY1,424,0.123219994,1.482328081,0.567864792
DUSP7,OK,negbinomial.size,0.00011345,0.00449814,protein_coding,DUSP7,445,0.129322871,1.482166413,0.567707438
NAV2,OK,negbinomial.size,0.001166296,0.025499248,protein_coding,NAV2,162,0.047079337,1.480614407,0.566195972
ARHGEF10L,OK,negbinomial.size,0.002721867,0.044212123,protein_coding,ARHGEF10L,300,0.087183958,1.477011939,0.562681487
SESN2,OK,negbinomial.size,0.001184332,0.025760689,protein_coding,SESN2,300,0.087183958,1.476875482,0.562548195
ATG16L1,OK,negbinomial.size,0.000252638,0.008401973,protein_coding,ATG16L1,278,0.080790468,1.476107209,0.561797508
ADIPOR2,OK,negbinomial.size,0.002495206,0.041596936,protein_coding,ADIPOR2,406,0.117988957,1.462335217,0.548274064
CTB.175P5.4,OK,negbinomial.size,0.002081801,0.037395937,protein_coding,CTB.175P5.4,183,0.053182214,1.461132638,0.547087149
MED21,OK,negbinomial.size,0.00018863,0.006701808,protein_coding,MED21,349,0.101424005,1.4559375,0.541948425
DCP1A,OK,negbinomial.size,0.002941494,0.046622509,protein_coding,DCP1A,363,0.105492589,1.454533123,0.54055615
ANKRD10,OK,negbinomial.size,2.04E-07,1.93E-05,protein_coding,ANKRD10,933,0.27114211,1.453310826,0.539343292
PPP1CC,OK,negbinomial.size,1.30E-06,0.000105295,protein_coding,PPP1CC,817,0.237430979,1.45305644,0.539090741
FAM133B,OK,negbinomial.size,0.001244368,0.026527797,protein_coding,FAM133B,468,0.136006975,1.447958325,0.53402008
C2CD5,OK,negbinomial.size,0.000385477,0.011673067,protein_coding,C2CD5,372,0.108108108,1.446964079,0.533029108
PNN,OK,negbinomial.size,1.52E-06,0.000120604,protein_coding,PNN,951,0.276373147,1.444268575,0.53033905
RP11.353N4.1,OK,negbinomial.size,0.001597143,0.031593677,protein_coding,RP11.353N4.1,126,0.036617262,1.443682982,0.529753976
CIRH1A,OK,negbinomial.size,0.000443314,0.012807614,protein_coding,CIRH1A,306,0.088927637,1.440944675,0.527014944
CCDC47,OK,negbinomial.size,0.002244713,0.039104828,protein_coding,CCDC47,356,0.103458297,1.440732537,0.526802533
YRDC,OK,negbinomial.size,0.000135079,0.005081049,protein_coding,YRDC,455,0.132229003,1.437633608,0.523696041
SUN1,OK,negbinomial.size,0.000237959,0.008097368,protein_coding,SUN1,396,0.115082825,1.43745018,0.523511956
MTHFD2,OK,negbinomial.size,0.002172176,0.038486909,protein_coding,MTHFD2,267,0.077593723,1.433610775,0.519653386
DNAJB11,OK,negbinomial.size,4.28E-05,0.002149429,protein_coding,DNAJB11,484,0.140656786,1.431993241,0.518024683
PPIF,OK,negbinomial.size,0.003300334,0.049970543,protein_coding,PPIF,281,0.081662307,1.427735321,0.513728552
SGCE,OK,negbinomial.size,0.000548629,0.01475264,protein_coding,SGCE,242,0.070328393,1.427389706,0.513379273
DNAJB1,OK,negbinomial.size,0.00054034,0.014559397,protein_coding,DNAJB1,453,0.131647777,1.424859053,0.510819215
BNIP2,OK,negbinomial.size,0.001859602,0.034597718,protein_coding,BNIP2,379,0.1101424,1.424333742,0.51028723
KLHL15,OK,negbinomial.size,0.001613615,0.031797855,protein_coding,KLHL15,362,0.105201976,1.423667699,0.509612443
EIF5,OK,negbinomial.size,3.26E-11,6.15E-09,protein_coding,EIF5,1508,0.438244696,1.422968888,0.508904119
C16orf72,OK,negbinomial.size,0.001195169,0.02586856,protein_coding,C16orf72,370,0.107526882,1.422597847,0.508527885
TSC22D2,OK,negbinomial.size,3.10E-05,0.001648239,protein_coding,TSC22D2,685,0.199070038,1.421447554,0.50736087
TRIM9,OK,negbinomial.size,3.73E-05,0.001901873,protein_coding,TRIM9,591,0.171752398,1.420310712,0.506206573
SNX2,OK,negbinomial.size,2.88E-05,0.00154421,protein_coding,SNX2,370,0.107526882,1.415005171,0.500807325
SMC3,OK,negbinomial.size,4.46E-08,4.64E-06,protein_coding,SMC3,1131,0.328683522,1.411783311,0.497518672
SLC37A1,OK,negbinomial.size,1.16E-05,0.000733711,protein_coding,SLC37A1,688,0.199941877,1.410108959,0.495806644
IDI1,OK,negbinomial.size,1.18E-14,2.93E-12,protein_coding,IDI1,1766,0.5132229,1.406909454,0.492529483
RGS2,OK,negbinomial.size,5.76E-09,7.10E-07,protein_coding,RGS2,1438,0.417901773,1.406779177,0.492395885
IRF2BP2,OK,negbinomial.size,3.07E-10,5.12E-08,protein_coding,IRF2BP2,1671,0.485614647,1.401853768,0.487335865
RBM22,OK,negbinomial.size,4.22E-06,0.000299242,protein_coding,RBM22,661,0.192095321,1.400686061,0.486133637
IDH1,OK,negbinomial.size,2.59E-08,2.82E-06,protein_coding,IDH1,1295,0.376344086,1.396850943,0.48217808
UBE2S,OK,negbinomial.size,9.25E-05,0.003840042,protein_coding,UBE2S,1018,0.295844231,1.394455377,0.479701768
RBM14,OK,negbinomial.size,0.000415622,0.012167309,protein_coding,RBM14,500,0.145306597,1.393519442,0.47873313
